Store,Day,Month,Year,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Day of the Week
45,4,2,2011," $ 759,442.33 ",0,28.73,3.231,183.44,8.549,2/4/2011,Fri
1,4,3,2011," $ 1,636,263.41 ",0,59.58,3.288,213.82,7.742,3/4/2011,Fri
2,4,3,2011," $ 1,981,607.78 ",0,57.77,3.288,213.48,8.028,3/4/2011,Fri
3,4,3,2011," $ 437,084.51 ",0,65.11,3.288,217.17,7.551,3/4/2011,Fri
4,4,3,2011," $ 2,103,455.75 ",0,46.56,3.305,128.26,6.51,3/4/2011,Fri
5,4,3,2011," $ 329,033.66 ",0,60.35,3.288,214.38,6.634,3/4/2011,Fri
6,4,3,2011," $ 1,502,617.99 ",0,60.45,3.288,215.36,6.858,3/4/2011,Fri
7,4,3,2011," $ 551,378.39 ",0,21.84,3.232,192.01,8.818,3/4/2011,Fri
8,4,3,2011," $ 935,266.43 ",0,53.18,3.288,217.22,6.262,3/4/2011,Fri
9,4,3,2011," $ 542,016.18 ",0,60.67,3.288,217.40,6.416,3/4/2011,Fri
10,4,3,2011," $ 1,958,003.19 ",0,56.96,3.674,128.26,8.744,3/4/2011,Fri
11,4,3,2011," $ 1,399,456.99 ",0,66.5,3.288,217.17,7.551,3/4/2011,Fri
12,4,3,2011," $ 1,085,248.21 ",0,51.72,3.674,128.26,14.021,3/4/2011,Fri
13,4,3,2011," $ 1,894,960.68 ",0,34.23,3.23,128.26,7.47,3/4/2011,Fri
14,4,3,2011," $ 2,041,215.61 ",0,38.65,3.433,184.39,8.549,3/4/2011,Fri
15,4,3,2011," $ 573,374.49 ",0,28.16,3.605,133.61,7.771,3/4/2011,Fri
16,4,3,2011," $ 484,829.07 ",0,31.77,3.232,192.01,6.614,3/4/2011,Fri
17,4,3,2011," $ 816,138.33 ",0,24.21,3.23,128.26,6.866,3/4/2011,Fri
18,4,3,2011," $ 1,063,310.62 ",0,28.49,3.437,133.61,9.131,3/4/2011,Fri
19,4,3,2011," $ 1,433,569.44 ",0,29.28,3.605,133.61,7.771,3/4/2011,Fri
20,4,3,2011," $ 2,143,424.61 ",0,37.33,3.433,206.92,7.343,3/4/2011,Fri
21,4,3,2011," $ 796,277.72 ",0,59.52,3.288,213.48,8.028,3/4/2011,Fri
22,4,3,2011," $ 997,353.15 ",0,33.52,3.437,137.50,8.458,3/4/2011,Fri
23,4,3,2011," $ 1,301,185.28 ",0,20.67,3.437,133.61,5.114,3/4/2011,Fri
24,4,3,2011," $ 1,346,994.53 ",0,31.36,3.605,133.61,8.252,3/4/2011,Fri
25,4,3,2011," $ 640,912.18 ",0,31.59,3.433,206.92,7.343,3/4/2011,Fri
26,4,3,2011," $ 945,643.17 ",0,14.31,3.437,133.61,7.907,3/4/2011,Fri
27,4,3,2011," $ 1,656,130.67 ",0,36.99,3.605,137.50,7.827,3/4/2011,Fri
28,4,3,2011," $ 1,723,736.91 ",0,51.72,3.674,128.26,14.021,3/4/2011,Fri
29,4,3,2011," $ 536,031.67 ",0,33.52,3.437,133.61,10.256,3/4/2011,Fri
30,4,3,2011," $ 443,334.71 ",0,59.52,3.288,213.48,8.028,3/4/2011,Fri
31,4,3,2011," $ 1,412,721.18 ",0,59.52,3.288,213.48,8.028,3/4/2011,Fri
32,4,3,2011," $ 1,106,847.62 ",0,39.17,3.232,192.01,8.818,3/4/2011,Fri
33,4,3,2011," $ 245,435.80 ",0,59.51,3.674,128.26,8.951,3/4/2011,Fri
34,4,3,2011," $ 963,910.81 ",0,46.21,3.305,128.26,10.398,3/4/2011,Fri
35,4,3,2011," $ 850,448.54 ",0,36.99,3.433,137.50,8.549,3/4/2011,Fri
36,4,3,2011," $ 402,579.84 ",0,64.55,3.282,212.58,8.395,3/4/2011,Fri
37,4,3,2011," $ 527,572.25 ",0,64.55,3.288,212.58,8.395,3/4/2011,Fri
38,4,3,2011," $ 405,429.43 ",0,51.72,3.674,128.26,14.021,3/4/2011,Fri
39,4,3,2011," $ 1,316,385.43 ",0,63.56,3.288,212.58,8.395,3/4/2011,Fri
40,4,3,2011," $ 977,070.62 ",0,18.49,3.437,133.61,5.114,3/4/2011,Fri
41,4,3,2011," $ 1,229,257.70 ",0,34.99,3.232,192.01,7.241,3/4/2011,Fri
42,4,3,2011," $ 570,879.04 ",0,56.96,3.674,128.26,8.744,3/4/2011,Fri
43,4,3,2011," $ 616,345.25 ",0,60.26,3.288,205.71,10.398,3/4/2011,Fri
44,4,3,2011," $ 293,984.54 ",0,34.23,3.23,128.26,7.224,3/4/2011,Fri
45,4,3,2011," $ 761,880.36 ",0,38.65,3.433,184.39,8.549,3/4/2011,Fri
1,4,11,2011," $ 1,697,229.58 ",0,54.98,3.332,217.84,7.866,11/4/2011,Fri
2,4,11,2011," $ 1,959,707.90 ",0,55.53,3.332,217.49,7.441,11/4/2011,Fri
3,4,11,2011," $ 459,443.22 ",0,59.31,3.332,221.25,7.197,11/4/2011,Fri
4,4,11,2011," $ 2,281,217.31 ",0,49.86,3.322,129.81,5.143,11/4/2011,Fri
5,4,11,2011," $ 353,652.23 ",0,56.71,3.332,218.41,6.3,11/4/2011,Fri
6,4,11,2011," $ 1,523,420.38 ",0,58.54,3.332,219.40,6.551,11/4/2011,Fri
7,4,11,2011," $ 564,536.01 ",0,23.41,3.527,195.48,8.513,11/4/2011,Fri
8,4,11,2011," $ 947,815.05 ",0,49.68,3.332,221.29,6.123,11/4/2011,Fri
9,4,11,2011," $ 597,855.07 ",0,54.46,3.332,221.48,6.054,11/4/2011,Fri
10,4,11,2011," $ 1,904,438.59 ",0,68.57,3.828,129.81,7.874,11/4/2011,Fri
11,4,11,2011," $ 1,458,287.38 ",0,61.13,3.332,221.25,7.197,11/4/2011,Fri
12,4,11,2011," $ 1,051,944.79 ",0,59.77,3.828,129.81,12.89,11/4/2011,Fri
13,4,11,2011," $ 2,036,317.54 ",0,43.51,3.538,129.81,6.392,11/4/2011,Fri
14,4,11,2011," $ 2,174,056.71 ",0,43.92,3.551,187.97,8.523,11/4/2011,Fri
15,4,11,2011," $ 615,121.78 ",0,43.39,3.738,136.48,7.866,11/4/2011,Fri
16,4,11,2011," $ 511,059.95 ",0,33.43,3.527,195.48,6.232,11/4/2011,Fri
17,4,11,2011," $ 927,657.63 ",0,37.52,3.538,129.81,6.617,11/4/2011,Fri
18,4,11,2011," $ 1,100,625.06 ",0,38.29,3.586,136.48,8.471,11/4/2011,Fri
19,4,11,2011," $ 1,480,289.64 ",0,44.97,3.738,136.48,7.866,11/4/2011,Fri
20,4,11,2011," $ 2,284,106.60 ",0,43.88,3.551,210.84,7.082,11/4/2011,Fri
21,4,11,2011," $ 767,358.37 ",0,56.01,3.332,217.49,7.441,11/4/2011,Fri
22,4,11,2011," $ 1,106,575.59 ",0,42.81,3.586,140.43,7.706,11/4/2011,Fri
23,4,11,2011," $ 1,428,436.33 ",0,39.18,3.586,136.48,4.42,11/4/2011,Fri
24,4,11,2011," $ 1,385,860.38 ",0,39.87,3.738,136.48,8.454,11/4/2011,Fri
25,4,11,2011," $ 718,393.61 ",0,40.88,3.551,210.84,7.082,11/4/2011,Fri
26,4,11,2011," $ 988,950.75 ",0,31.7,3.586,136.48,7.598,11/4/2011,Fri
27,4,11,2011," $ 1,621,109.30 ",0,44.46,3.738,140.43,7.906,11/4/2011,Fri
28,4,11,2011," $ 1,576,654.67 ",0,59.77,3.828,129.81,12.89,11/4/2011,Fri
29,4,11,2011," $ 620,735.72 ",0,42.81,3.586,136.48,9.357,11/4/2011,Fri
30,4,11,2011," $ 432,359.04 ",0,56.01,3.332,217.49,7.441,11/4/2011,Fri
31,4,11,2011," $ 1,426,405.46 ",0,56.01,3.332,217.49,7.441,11/4/2011,Fri
32,4,11,2011," $ 1,204,628.28 ",0,37.95,3.527,195.48,8.513,11/4/2011,Fri
33,4,11,2011," $ 236,157.12 ",0,71.91,3.828,129.81,8.01,11/4/2011,Fri
34,4,11,2011," $ 992,621.93 ",0,48.04,3.322,129.81,10.148,11/4/2011,Fri
35,4,11,2011," $ 653,468.75 ",0,44.46,3.551,140.43,8.745,11/4/2011,Fri
36,4,11,2011," $ 313,387.11 ",0,58.97,3.287,216.56,7.716,11/4/2011,Fri
37,4,11,2011," $ 555,925.60 ",0,58.97,3.332,216.56,7.716,11/4/2011,Fri
38,4,11,2011," $ 436,970.10 ",0,59.77,3.828,129.81,12.89,11/4/2011,Fri
39,4,11,2011," $ 1,553,629.59 ",0,58.04,3.332,216.56,7.716,11/4/2011,Fri
40,4,11,2011," $ 1,011,321.18 ",0,35.4,3.586,136.48,4.42,11/4/2011,Fri
41,4,11,2011," $ 1,315,684.86 ",0,35.04,3.527,195.48,6.759,11/4/2011,Fri
42,4,11,2011," $ 597,667.21 ",0,68.57,3.828,129.81,7.874,11/4/2011,Fri
43,4,11,2011," $ 641,905.37 ",0,59.08,3.332,209.52,10.148,11/4/2011,Fri
44,4,11,2011," $ 307,126.34 ",0,43.51,3.538,129.81,6.078,11/4/2011,Fri
45,4,11,2011," $ 833,429.22 ",0,43.92,3.551,187.97,8.523,11/4/2011,Fri
1,5,8,2011," $ 1,624,383.75 ",0,91.65,3.684,215.54,7.962,8/5/2011,Fri
2,5,8,2011," $ 1,876,704.26 ",0,93.34,3.684,215.20,7.852,8/5/2011,Fri
3,5,8,2011," $ 409,981.25 ",0,88.45,3.684,218.90,7.567,8/5/2011,Fri
4,5,8,2011," $ 2,160,057.39 ",0,86.09,3.662,129.18,5.644,8/5/2011,Fri
5,5,8,2011," $ 317,738.56 ",0,91.07,3.684,216.11,6.529,8/5/2011,Fri
6,5,8,2011," $ 1,601,584.57 ",0,91.46,3.684,217.08,6.925,8/5/2011,Fri
7,5,8,2011," $ 695,392.84 ",0,55.91,3.554,193.91,8.622,8/5/2011,Fri
8,5,8,2011," $ 892,393.77 ",0,85.15,3.684,218.95,6.425,8/5/2011,Fri
9,5,8,2011," $ 554,879.67 ",0,91.52,3.684,219.13,6.404,8/5/2011,Fri
10,5,8,2011," $ 1,886,299.98 ",0,89.8,3.803,129.18,8.257,8/5/2011,Fri
11,5,8,2011," $ 1,403,198.94 ",0,90.04,3.684,218.90,7.567,8/5/2011,Fri
12,5,8,2011," $ 988,712.52 ",0,90.61,3.803,129.18,13.503,8/5/2011,Fri
13,5,8,2011," $ 2,076,231.80 ",0,75.56,3.595,129.18,6.877,8/5/2011,Fri
14,5,8,2011," $ 2,066,020.69 ",0,78.22,3.842,186.37,8.625,8/5/2011,Fri
15,5,8,2011," $ 607,961.21 ",0,73.63,4.02,136.05,7.806,8/5/2011,Fri
16,5,8,2011," $ 592,981.33 ",0,63.96,3.554,193.91,6.338,8/5/2011,Fri
17,5,8,2011," $ 866,184.92 ",0,65.71,3.595,129.18,6.745,8/5/2011,Fri
18,5,8,2011," $ 1,002,806.39 ",0,74.58,3.903,136.05,8.89,8/5/2011,Fri
19,5,8,2011," $ 1,408,968.55 ",0,73.84,4.02,136.05,7.806,8/5/2011,Fri
20,5,8,2011," $ 2,189,353.63 ",0,77.8,3.842,208.72,7.274,8/5/2011,Fri
21,5,8,2011," $ 783,614.89 ",0,94.22,3.684,215.20,7.852,8/5/2011,Fri
22,5,8,2011," $ 983,232.96 ",0,75.33,3.903,139.99,8.023,8/5/2011,Fri
23,5,8,2011," $ 1,416,344.68 ",0,69.53,3.903,136.05,4.584,8/5/2011,Fri
24,5,8,2011," $ 1,417,616.81 ",0,74.64,4.02,136.05,8.358,8/5/2011,Fri
25,5,8,2011," $ 679,706.01 ",0,74,3.842,208.72,7.274,8/5/2011,Fri
26,5,8,2011," $ 1,107,552.43 ",0,63.16,3.903,136.05,7.767,8/5/2011,Fri
27,5,8,2011," $ 1,747,289.53 ",0,78.14,4.02,139.99,7.85,8/5/2011,Fri
28,5,8,2011," $ 1,523,870.89 ",0,90.61,3.803,129.18,13.503,8/5/2011,Fri
29,5,8,2011," $ 503,486.37 ",0,75.33,3.903,136.05,9.863,8/5/2011,Fri
30,5,8,2011," $ 431,798.64 ",0,94.22,3.684,215.20,7.852,8/5/2011,Fri
31,5,8,2011," $ 1,428,993.33 ",0,94.22,3.684,215.20,7.852,8/5/2011,Fri
32,5,8,2011," $ 1,201,694.14 ",0,74.83,3.554,193.91,8.622,8/5/2011,Fri
33,5,8,2011," $ 242,456.39 ",0,96.93,3.803,129.18,8.442,8/5/2011,Fri
34,5,8,2011," $ 942,236.45 ",0,76.71,3.662,129.18,10.641,8/5/2011,Fri
35,5,8,2011," $ 826,820.71 ",0,78.14,3.842,139.99,8.684,8/5/2011,Fri
36,5,8,2011," $ 381,017.75 ",0,86.71,3.652,214.30,8.177,8/5/2011,Fri
37,5,8,2011," $ 510,787.46 ",0,86.71,3.684,214.30,8.177,8/5/2011,Fri
38,5,8,2011," $ 437,631.44 ",0,90.61,3.803,129.18,13.503,8/5/2011,Fri
39,5,8,2011," $ 1,518,790.89 ",0,87.73,3.684,214.30,8.177,8/5/2011,Fri
40,5,8,2011," $ 1,063,818.20 ",0,68.1,3.903,136.05,4.584,8/5/2011,Fri
41,5,8,2011," $ 1,402,233.69 ",0,72.19,3.554,193.91,6.901,8/5/2011,Fri
42,5,8,2011," $ 572,603.33 ",0,89.8,3.803,129.18,8.257,8/5/2011,Fri
43,5,8,2011," $ 605,956.59 ",0,87.47,3.684,207.37,10.641,8/5/2011,Fri
44,5,8,2011," $ 298,080.45 ",0,75.56,3.595,129.18,6.56,8/5/2011,Fri
45,5,8,2011," $ 765,996.92 ",0,78.22,3.842,186.37,8.625,8/5/2011,Fri
1,6,5,2011," $ 1,629,391.28 ",0,64.61,3.906,215.80,7.682,5/6/2011,Fri
2,6,5,2011," $ 1,837,743.60 ",0,61.48,3.906,215.44,7.931,5/6/2011,Fri
3,6,5,2011," $ 413,042.12 ",0,69.45,3.906,219.20,7.574,5/6/2011,Fri
4,6,5,2011," $ 2,063,682.76 ",0,63.41,3.866,129.04,5.946,5/6/2011,Fri
5,6,5,2011," $ 322,904.68 ",0,66.27,3.906,216.37,6.489,5/6/2011,Fri
6,6,5,2011," $ 1,504,651.57 ",0,65.42,3.906,217.35,6.855,5/6/2011,Fri
7,6,5,2011," $ 407,012.47 ",0,26.54,3.735,192.73,8.595,5/6/2011,Fri
8,6,5,2011," $ 941,457.34 ",0,58.92,3.906,219.24,6.297,5/6/2011,Fri
9,6,5,2011," $ 545,251.10 ",0,62.2,3.906,219.43,6.38,5/6/2011,Fri
10,6,5,2011," $ 1,841,369.99 ",0,73.56,4.193,129.04,8.494,5/6/2011,Fri
11,6,5,2011," $ 1,331,453.41 ",0,71.39,3.906,219.20,7.574,5/6/2011,Fri
12,6,5,2011," $ 1,021,154.48 ",0,68.4,4.193,129.04,13.736,5/6/2011,Fri
13,6,5,2011," $ 1,986,380.40 ",0,47.75,3.744,129.04,7.193,5/6/2011,Fri
14,6,5,2011," $ 2,095,599.93 ",0,58.21,4.046,185.94,8.521,5/6/2011,Fri
15,6,5,2011," $ 630,522.67 ",0,49.87,4.192,134.51,7.658,5/6/2011,Fri
16,6,5,2011," $ 423,805.22 ",0,38.64,3.735,192.73,6.339,5/6/2011,Fri
17,6,5,2011," $ 882,132.28 ",0,45.66,3.744,129.04,6.774,5/6/2011,Fri
18,6,5,2011," $ 1,065,427.37 ",0,54.17,4.078,134.51,8.975,5/6/2011,Fri
19,6,5,2011," $ 1,451,953.95 ",0,50.43,4.192,134.51,7.658,5/6/2011,Fri
20,6,5,2011," $ 2,090,838.44 ",0,53.41,4.046,208.80,7.287,5/6/2011,Fri
21,6,5,2011," $ 718,898.33 ",0,61.87,3.906,215.44,7.931,5/6/2011,Fri
22,6,5,2011," $ 1,032,076.06 ",0,53.63,4.078,138.41,8.252,5/6/2011,Fri
23,6,5,2011," $ 1,359,921.13 ",0,50.07,4.078,134.51,4.781,5/6/2011,Fri
24,6,5,2011," $ 1,339,630.35 ",0,55.75,4.192,134.51,8.212,5/6/2011,Fri
25,6,5,2011," $ 659,446.55 ",0,49.5,4.046,208.80,7.287,5/6/2011,Fri
26,6,5,2011," $ 1,024,778.23 ",0,45,4.078,134.51,7.818,5/6/2011,Fri
27,6,5,2011," $ 1,757,041.96 ",0,56.48,4.192,138.41,7.725,5/6/2011,Fri
28,6,5,2011," $ 1,515,890.38 ",0,68.4,4.193,129.04,13.736,5/6/2011,Fri
29,6,5,2011," $ 534,372.53 ",0,53.63,4.078,134.51,9.966,5/6/2011,Fri
30,6,5,2011," $ 438,789.52 ",0,61.87,3.906,215.44,7.931,5/6/2011,Fri
31,6,5,2011," $ 1,388,755.61 ",0,61.87,3.906,215.44,7.931,5/6/2011,Fri
32,6,5,2011," $ 1,181,793.55 ",0,46.65,3.735,192.73,8.595,5/6/2011,Fri
33,6,5,2011," $ 257,031.19 ",0,77.92,4.193,129.04,8.687,5/6/2011,Fri
34,6,5,2011," $ 965,853.58 ",0,54.4,3.866,129.04,10.581,5/6/2011,Fri
35,6,5,2011," $ 835,181.18 ",0,56.48,4.046,138.41,8.512,5/6/2011,Fri
36,6,5,2011," $ 393,401.40 ",0,69.56,3.917,214.52,8.3,5/6/2011,Fri
37,6,5,2011," $ 547,513.30 ",0,69.56,3.906,214.52,8.3,5/6/2011,Fri
38,6,5,2011," $ 422,186.65 ",0,68.4,4.193,129.04,13.736,5/6/2011,Fri
39,6,5,2011," $ 1,370,920.87 ",0,68.75,3.906,214.52,8.3,5/6/2011,Fri
40,6,5,2011," $ 1,016,752.55 ",0,50.81,4.078,134.51,4.781,5/6/2011,Fri
41,6,5,2011," $ 1,244,956.91 ",0,41.2,3.735,192.73,6.934,5/6/2011,Fri
42,6,5,2011," $ 612,337.35 ",0,73.56,4.193,129.04,8.494,5/6/2011,Fri
43,6,5,2011," $ 649,148.74 ",0,66.77,3.906,207.57,10.581,5/6/2011,Fri
44,6,5,2011," $ 299,354.67 ",0,47.75,3.744,129.04,6.906,5/6/2011,Fri
45,6,5,2011," $ 810,150.64 ",0,58.21,4.046,185.94,8.521,5/6/2011,Fri
1,7,1,2011," $ 1,444,732.28 ",0,48.27,2.976,211.40,7.742,1/7/2011,Fri
2,7,1,2011," $ 1,758,050.79 ",0,44.69,2.976,211.06,8.028,1/7/2011,Fri
3,7,1,2011," $ 378,241.34 ",0,53.35,2.976,214.70,7.551,1/7/2011,Fri
4,7,1,2011," $ 1,862,476.27 ",0,39.34,2.98,127.19,6.51,1/7/2011,Fri
5,7,1,2011," $ 286,347.26 ",0,48.3,2.976,211.96,6.634,1/7/2011,Fri
6,7,1,2011," $ 1,350,441.68 ",0,47.78,2.976,212.91,6.858,1/7/2011,Fri
7,7,1,2011," $ 661,163.94 ",0,10.09,2.882,191.37,8.818,1/7/2011,Fri
8,7,1,2011," $ 873,065.23 ",0,35.77,2.976,214.74,6.262,1/7/2011,Fri
9,7,1,2011," $ 490,981.78 ",0,41.82,2.976,214.92,6.416,1/7/2011,Fri
10,7,1,2011," $ 1,714,309.90 ",0,43.43,3.287,127.19,8.744,1/7/2011,Fri
11,7,1,2011," $ 1,178,905.44 ",0,54.43,2.976,214.70,7.551,1/7/2011,Fri
12,7,1,2011," $ 910,110.24 ",0,37.64,3.287,127.19,14.021,1/7/2011,Fri
13,7,1,2011," $ 1,744,544.39 ",0,16.94,2.891,127.19,7.47,1/7/2011,Fri
14,7,1,2011," $ 1,864,746.10 ",0,34.32,3.193,182.60,8.549,1/7/2011,Fri
15,7,1,2011," $ 509,640.77 ",0,30.53,3.351,132.88,7.771,1/7/2011,Fri
16,7,1,2011," $ 573,545.96 ",0,12.39,2.882,191.37,6.614,1/7/2011,Fri
17,7,1,2011," $ 1,083,071.14 ",0,6.23,2.891,127.19,6.866,1/7/2011,Fri
18,7,1,2011," $ 933,960.30 ",0,30.1,3.193,132.88,9.131,1/7/2011,Fri
19,7,1,2011," $ 1,224,175.99 ",0,31.34,3.351,132.88,7.771,1/7/2011,Fri
20,7,1,2011," $ 1,843,030.95 ",0,31.43,3.193,204.65,7.343,1/7/2011,Fri
21,7,1,2011," $ 629,152.06 ",0,44.24,2.976,211.06,8.028,1/7/2011,Fri
22,7,1,2011," $ 873,954.70 ",0,32.56,3.193,136.73,8.458,1/7/2011,Fri
23,7,1,2011," $ 1,122,034.48 ",0,27.81,3.193,132.88,5.114,1/7/2011,Fri
24,7,1,2011," $ 1,178,641.71 ",0,30.72,3.351,132.88,8.252,1/7/2011,Fri
25,7,1,2011," $ 558,794.63 ",0,29,3.193,204.65,7.343,1/7/2011,Fri
26,7,1,2011," $ 938,149.21 ",0,21.13,3.193,132.88,7.907,1/7/2011,Fri
27,7,1,2011," $ 1,568,159.48 ",0,34.42,3.351,136.73,7.827,1/7/2011,Fri
28,7,1,2011," $ 1,402,902.47 ",0,37.64,3.287,127.19,14.021,1/7/2011,Fri
29,7,1,2011," $ 455,952.18 ",0,32.56,3.193,132.88,10.256,1/7/2011,Fri
30,7,1,2011," $ 451,077.21 ",0,44.24,2.976,211.06,8.028,1/7/2011,Fri
31,7,1,2011," $ 1,311,986.87 ",0,44.24,2.976,211.06,8.028,1/7/2011,Fri
32,7,1,2011," $ 1,046,416.17 ",0,23.78,2.882,191.37,8.818,1/7/2011,Fri
33,7,1,2011," $ 243,948.82 ",0,46.25,3.287,127.19,8.951,1/7/2011,Fri
34,7,1,2011," $ 900,646.94 ",0,24.5,2.98,127.19,10.398,1/7/2011,Fri
35,7,1,2011," $ 649,289.75 ",0,34.42,3.193,136.73,8.549,1/7/2011,Fri
36,7,1,2011," $ 384,659.85 ",0,54.11,2.942,210.18,8.395,1/7/2011,Fri
37,7,1,2011," $ 542,464.02 ",0,54.11,2.976,210.18,8.395,1/7/2011,Fri
38,7,1,2011," $ 386,344.54 ",0,37.64,3.287,127.19,14.021,1/7/2011,Fri
39,7,1,2011," $ 1,224,475.12 ",0,52.74,2.976,210.18,8.395,1/7/2011,Fri
40,7,1,2011," $ 894,280.19 ",0,24.05,3.193,132.88,5.114,1/7/2011,Fri
41,7,1,2011," $ 1,153,596.53 ",0,23.76,2.882,191.37,7.241,1/7/2011,Fri
42,7,1,2011," $ 592,947.75 ",0,43.43,3.287,127.19,8.744,1/7/2011,Fri
43,7,1,2011," $ 611,796.61 ",0,40.47,2.976,203.43,10.398,1/7/2011,Fri
44,7,1,2011," $ 288,320.38 ",0,16.94,2.891,127.19,7.224,1/7/2011,Fri
45,7,1,2011," $ 680,254.35 ",0,34.32,3.193,182.60,8.549,1/7/2011,Fri
1,7,10,2011," $ 1,630,989.95 ",0,69.31,3.285,217.05,7.866,10/7/2011,Fri
2,7,10,2011," $ 1,837,553.43 ",0,69.92,3.285,216.70,7.441,10/7/2011,Fri
3,7,10,2011," $ 403,342.40 ",0,75.54,3.285,220.43,7.197,10/7/2011,Fri
4,7,10,2011," $ 2,166,737.65 ",0,65.79,3.299,129.69,5.143,10/7/2011,Fri
5,7,10,2011," $ 309,111.47 ",0,71.64,3.285,217.61,6.3,10/7/2011,Fri
6,7,10,2011," $ 1,481,739.20 ",0,74.1,3.285,218.60,6.551,10/7/2011,Fri
7,7,10,2011," $ 525,866.36 ",0,40.65,3.498,194.95,8.513,10/7/2011,Fri
8,7,10,2011," $ 929,976.55 ",0,67.61,3.285,220.48,6.123,10/7/2011,Fri
9,7,10,2011," $ 553,836.98 ",0,72.62,3.285,220.66,6.054,10/7/2011,Fri
10,7,10,2011," $ 1,788,227.60 ",0,75.01,3.827,129.69,7.874,10/7/2011,Fri
11,7,10,2011," $ 1,346,271.06 ",0,76.97,3.285,220.43,7.197,10/7/2011,Fri
12,7,10,2011," $ 951,244.66 ",0,70.44,3.827,129.69,12.89,10/7/2011,Fri
13,7,10,2011," $ 2,067,232.56 ",0,60.62,3.592,129.69,6.392,10/7/2011,Fri
14,7,10,2011," $ 2,078,796.76 ",0,55.82,3.583,187.48,8.523,10/7/2011,Fri
15,7,10,2011," $ 579,068.88 ",0,51.24,3.775,136.47,7.866,10/7/2011,Fri
16,7,10,2011," $ 482,926.93 ",0,48.91,3.498,194.95,6.232,10/7/2011,Fri
17,7,10,2011," $ 918,006.90 ",0,54.4,3.592,129.69,6.617,10/7/2011,Fri
18,7,10,2011," $ 1,019,741.10 ",0,54.65,3.633,136.47,8.471,10/7/2011,Fri
19,7,10,2011," $ 1,461,718.87 ",0,53.1,3.775,136.47,7.866,10/7/2011,Fri
20,7,10,2011," $ 2,135,982.79 ",0,52.42,3.583,210.12,7.082,10/7/2011,Fri
21,7,10,2011," $ 663,452.46 ",0,71.64,3.285,216.70,7.441,10/7/2011,Fri
22,7,10,2011," $ 993,436.67 ",0,56.44,3.633,140.43,7.706,10/7/2011,Fri
23,7,10,2011," $ 1,463,501.99 ",0,49,3.633,136.47,4.42,10/7/2011,Fri
24,7,10,2011," $ 1,405,914.39 ",0,53.87,3.775,136.47,8.454,10/7/2011,Fri
25,7,10,2011," $ 671,522.87 ",0,50.82,3.583,210.12,7.082,10/7/2011,Fri
26,7,10,2011," $ 1,130,022.99 ",0,46.84,3.633,136.47,7.598,10/7/2011,Fri
27,7,10,2011," $ 1,672,339.27 ",0,56.91,3.775,140.43,7.906,10/7/2011,Fri
28,7,10,2011," $ 1,557,314.58 ",0,70.44,3.827,129.69,12.89,10/7/2011,Fri
29,7,10,2011," $ 514,993.00 ",0,56.44,3.633,136.47,9.357,10/7/2011,Fri
30,7,10,2011," $ 417,528.26 ",0,71.64,3.285,216.70,7.441,10/7/2011,Fri
31,7,10,2011," $ 1,427,383.24 ",0,71.64,3.285,216.70,7.441,10/7/2011,Fri
32,7,10,2011," $ 1,149,448.02 ",0,62.62,3.498,194.95,8.513,10/7/2011,Fri
33,7,10,2011," $ 262,159.13 ",0,81.16,3.827,129.69,8.01,10/7/2011,Fri
34,7,10,2011," $ 954,069.45 ",0,60.42,3.299,129.69,10.148,10/7/2011,Fri
35,7,10,2011," $ 791,637.53 ",0,56.91,3.583,140.43,8.745,10/7/2011,Fri
36,7,10,2011," $ 346,137.87 ",0,71.2,3.262,215.78,7.716,10/7/2011,Fri
37,7,10,2011," $ 522,816.85 ",0,71.2,3.285,215.78,7.716,10/7/2011,Fri
38,7,10,2011," $ 449,516.29 ",0,70.44,3.827,129.69,12.89,10/7/2011,Fri
39,7,10,2011," $ 1,443,884.39 ",0,71.68,3.285,215.78,7.716,10/7/2011,Fri
40,7,10,2011," $ 1,070,389.98 ",0,50.21,3.633,136.47,4.42,10/7/2011,Fri
41,7,10,2011," $ 1,277,882.77 ",0,58.74,3.498,194.95,6.759,10/7/2011,Fri
42,7,10,2011," $ 649,111.23 ",0,75.01,3.827,129.69,7.874,10/7/2011,Fri
43,7,10,2011," $ 642,828.62 ",0,74.17,3.285,208.79,10.148,10/7/2011,Fri
44,7,10,2011," $ 312,577.36 ",0,60.62,3.592,129.69,6.078,10/7/2011,Fri
45,7,10,2011," $ 753,447.05 ",0,55.82,3.583,187.48,8.523,10/7/2011,Fri
1,8,4,2011," $ 1,614,259.35 ",0,67.84,3.622,215.07,7.682,4/8/2011,Fri
2,8,4,2011," $ 1,847,552.61 ",0,67,3.622,214.73,7.931,4/8/2011,Fri
3,8,4,2011," $ 384,075.31 ",0,72.55,3.622,218.46,7.574,4/8/2011,Fri
4,8,4,2011," $ 2,074,953.46 ",0,62.61,3.605,128.82,5.946,4/8/2011,Fri
5,8,4,2011," $ 307,333.62 ",0,69.64,3.622,215.64,6.489,4/8/2011,Fri
6,8,4,2011," $ 1,534,594.00 ",0,70.35,3.622,216.62,6.855,4/8/2011,Fri
7,8,4,2011," $ 500,552.16 ",0,30.64,3.532,192.34,8.595,4/8/2011,Fri
8,8,4,2011," $ 949,825.83 ",0,65.62,3.622,218.50,6.297,4/8/2011,Fri
